Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
673702;Măstăcani;Mastacani;Mastacani,Măstăcani;P;PPLA2;RO;Romania;;18;76718;;;5185;;35;Europe/Bucharest;2012-06-12;Romania;45.78333, 28.03333
674161;Măgura;Magura;Magura,Magura-Laceanca,Măgura,Măgura-Lăceanca;P;PPLA2;RO;Romania;;35;153240;;;3070;;65;Europe/Bucharest;2012-06-12;Romania;44.03333, 25.4
674531;Lugoj;Lugoj;Deutsch-Lugosch,LGJ,Lugas,Lugoi,Lugoj,Lugos,Lugosch,Lugosh,Lugozh,Nemet-Lugos,Német-Lugos,Olah-Lugos,Oláh-Lugos,Opstina Lugoj,Opština Lugoj,Walachisch-Lugosch,lu ge ri,lugoji,lwghwj,lwgwzh,rugoji,Лугож,Лугош,لوغوج,لوگوژ,ルゴジ,盧戈日,루고지;P;PPLA2;RO;Romania;;36;155350;;;43243;;122;Europe/Bucharest;2012-06-12;Romania;45.68861, 21.90306
674570;Lucăceni;Lucaceni;;P;PPL;RO;Romania;;32;137032;;;1124;;116;Europe/Bucharest;2013-04-21;Romania;47.74194, 22.47819
674841;Leşu;Lesu;Lesu,Lesul,Leşu,Leşul;P;PPLA2;RO;Romania;;06;33514;;;2961;;582;Europe/Bucharest;2012-06-12;Romania;47.31667, 24.75
674880;Leordina;Leordina;Leordina;P;PPLA2;RO;Romania;;25;108240;;;2537;;402;Europe/Bucharest;2012-06-12;Romania;47.78333, 24.25
674895;Lenauheim;Lenauheim;Cetad,Cetat,Comuna Lenauheim,Csatad,Csatád,Lenaugajm,Lenauheim,Lenaukhejm,Opstina Lenauheim,Opština Lenauheim,Schadat,Ленаугайм,Ленаухејм;P;PPLA2;RO;Romania;;36;157451;;;5605;;86;Europe/Bucharest;2016-07-12;Romania;45.87194, 20.79944
674906;Lelese;Lelese;Lelese;P;PPLA2;RO;Romania;;21;90066;;;505;;759;Europe/Bucharest;2012-06-12;Romania;45.73333, 22.7
675489;Işalniţa;Isalnita;Isalnita,Işalniţa;P;PPLA2;RO;Romania;;17;70094;;;3955;;108;Europe/Bucharest;2012-06-12;Romania;44.4, 23.73333
675739;Iecea Mare;Iecea Mare;Gross-Jetscha,Iecea Mare,Iecia-Mare,Jecia-Mare,Nagyjecsa,Nagyjécsa;P;PPLA2;RO;Romania;;36;159428;;;2297;;85;Europe/Bucharest;2013-04-21;Romania;45.85074, 20.8931
675759;Icoana;Icoana;Icoana;P;PPLA2;RO;Romania;;29;127322;;;2281;;144;Europe/Bucharest;2012-06-12;Romania;44.41667, 24.71667
676124;Hodac;Hodac;Gorgenyhodak,Gorgenyhodák,Hodac;P;PPLA2;RO;Romania;;27;117426;;;4892;;495;Europe/Bucharest;2024-01-30;Romania;46.77967, 24.93667
676325;Hănțești;Hantesti;Hantesti,Hănţeşti;P;PPLA2;RO;Romania;;34;151512;;;2920;;267;Europe/Bucharest;2013-04-21;Romania;47.75507, 26.37366
676470;Gura Văii;Gura Vaii;Gura Vai,Gura Vaii,Gura Văii;P;PPL;RO;Romania;;26;109773;;;1613;;53;Europe/Bucharest;2013-04-21;Romania;44.66732, 22.55646
676527;Gura Humorului;Gura Humorului;Gura Homorului,Gura Humorului,Gura Khumoruluji,Gura-Gumoruluj,Gura-Humourlui,Gura-Khumoruluj,Guragumora,Gurahumora,Opstina Gura Humorului,Opština Gura Humorului,gwra hwmwrwl,gwrh hwmwrwlwy,Гура Хуморулуји,Гура-Гуморулуй,Гура-Хуморулуй,Ґурагумора,גורא הומארא,גורה הומורולוי,گورا هومورول;P;PPLA2;RO;Romania;;34;146584;;;15728;;463;Europe/Bucharest;2022-12-23;Romania;47.55, 25.9
676673;Gropniţa;Gropnita;Gropnita,Gropniţa;P;PPLA2;RO;Romania;;23;97321;;;3414;;104;Europe/Bucharest;2012-06-12;Romania;47.35, 27.25
676798;Grajduri;Grajduri;Grajduri;P;PPLA2;RO;Romania;;23;97241;;;3264;;306;Europe/Bucharest;2012-06-12;Romania;46.96667, 27.51667
677288;Giera;Giera;Djer,Ger,Gier,Giera,Gyer,Gyér,Gér;P;PPLA2;RO;Romania;;36;157273;;;1310;;75;Europe/Bucharest;2012-06-12;Romania;45.40722, 20.99222
677581;Gătaia;Gataia;Gataia,Gataja,Gatalja,Gattaj,Gattaja,Gattáj,Gehtaja,Getaja,Gátalja,Gáttája,Gătaia,Opstina Gataia,Opština Gãtaia,ge ta ya,gtaya,Гатая,Гатаја,Гетая,Гэтая,گتایا,格塔亞;P;PPLA2;RO;Romania;;36;157086;;;8002;;109;Europe/Bucharest;2012-06-12;Romania;45.43111, 21.43
677716;Găinești;Gainesti;;P;PPL;RO;Romania;;34;150258;;;2000;;550;Europe/Bucharest;2013-04-21;Romania;47.41968, 25.91809
677846;Fulga de Jos;Fulga de Jos;;P;PPL;RO;Romania;;30;133394;;;1823;;79;Europe/Bucharest;2013-04-21;Romania;44.88152, 26.44258
678006;Foeni;Foeni;Feny,Foeni,Fény;P;PPLA2;RO;Romania;;36;157004;;;1695;;75;Europe/Bucharest;2012-06-12;Romania;45.49861, 20.87583
678180;Fântâna Mare;Fantana Mare;Fantana-Mare,Fintina Mare,Font-Mare,Fântâna-Mare,Fîntîna Mare;P;PPLA2;RO;Romania;;34;151488;;;958;;364;Europe/Bucharest;2013-04-21;Romania;47.41432, 26.30015
678283;Fierbinţi-Târg;Fierbinti-Targ;Ferbinti Tirg,Ferbinţi Tîrg,Fierbinti-Tirg,Fierbinţi-Tîrg,Targul Fierbinti,Tirgu Fierbinti,Târgul Fierbinti,Tîrgu Fierbinţi;P;PPLA2;RO;Romania;;22;102749;;;0;;71;Europe/Bucharest;2012-06-12;Romania;44.7, 26.35
678455;Fărăgău;Faragau;Faragau,Faragaul,Farago,Faragò,Fărăgău,Fărăgăul;P;PPLA2;RO;Romania;;27;116723;;;1628;;395;Europe/Bucharest;2012-06-12;Romania;46.76667, 24.51667
678709;Dumbrăveni;Dumbraveni;Dumbraveni,Dumbrăveni,Hairanchioi;P;PPLA2;RO;Romania;;14;63161;;;605;;132;Europe/Bucharest;2012-06-12;Romania;43.93333, 27.98333
678755;Dumbrava;Dumbrava;Dumbrava,Dumbrava-Netoti,Netoti,Netoţi;P;PPLA2;RO;Romania;;30;133090;;;4394;;101;Europe/Bucharest;2012-06-12;Romania;44.88333, 26.18333
678782;Dudeştii Vechi;Dudestii Vechi;Altbeschenowa,Besenje,Besenova,Besenova Veche,Besenyo,Besenyő,Beşenova,Beşenova Veche,Bešenje,Dudestii Vechi,Dudeştii Vechi,Obesenyo,Obessenyo,Stara Beshenova,Óbesenyő,Óbessenyő;P;PPLA2;RO;Romania;;36;156712;;;5746;;79;Europe/Bucharest;2012-06-12;Romania;46.05, 20.48333
678846;Drauț;Draut;Draut,Drauti,Drauţ,Drauţi;P;PPL;RO;Romania;;02;12509;;;1100;;177;Europe/Bucharest;2013-04-21;Romania;46.26048, 21.80924
678908;Dragosloveni;Dragosloveni;Dragoslaveni,Dragosloveni,Dragoslăveni;P;PPL;RO;Romania;;40;177762;;;2747;;518;Europe/Bucharest;2016-02-07;Romania;46.0, 26.66667
678924;Dragomireşti;Dragomiresti;Dragomiresti,Dragomireşti,Dupa Deal,După Deal;P;PPLA2;RO;Romania;;38;163486;;;4868;;212;Europe/Bucharest;2012-06-12;Romania;46.63333, 27.35
679160;Dognecea;Dognecea;Dogneca,Dognecea,Dogneča;P;PPLA2;RO;Romania;;12;52696;;;1982;;281;Europe/Bucharest;2012-06-12;Romania;45.27417, 21.75694
680256;Crevedia Mare;Crevedia Mare;Crevedia Mare;P;PPLA2;RO;Romania;;42;102348;;;4927;;109;Europe/Bucharest;2012-06-12;Romania;44.42917, 25.62556
680620;Cosmeștii-Vale;Cosmestii-Vale;Cosmesti din Vale,Cosmesti-Vale,Cosmestii din Vale,Cosmeşti din Vale,Cosmeşti-Vale,Cosmeştii din Vale,Cozmesti-Vale,Cozmeşti-Vale;P;PPL;RO;Romania;;18;76040;;;1297;;52;Europe/Bucharest;2013-04-21;Romania;45.86931, 27.28771
680721;Cornu de Sus;Cornu de Sus;Cornu de Sus,Cornul de Sus;P;PPL;RO;Romania;;30;132805;;;4402;;517;Europe/Bucharest;2016-02-07;Romania;45.16667, 25.7
681131;Colacu;Colacu;Colacu,Colacul;P;PPLX;RO;Romania;;34;148765;;;1047;;757;Europe/Bucharest;2013-04-21;Romania;47.5383, 25.37211
681134;Colacu;Colacu;Colacu,Colacul;P;PPL;RO;Romania;;16;68627;;;1094;;138;Europe/Bucharest;2013-04-21;Romania;44.66895, 25.75881
681353;Cizer;Cizer;Cizer,Czizer,Czizér;P;PPLA2;RO;Romania;;31;140547;;;2420;;348;Europe/Bucharest;2012-06-12;Romania;47.06667, 22.88333
681371;Ciurila;Ciurila;Ciurila,Csueruelye,Csürülye;P;PPLA2;RO;Romania;;13;57225;;;1506;;652;Europe/Bucharest;2012-06-12;Romania;46.65, 23.55
681836;Câmpuri;Campuri;;P;PPLA2;RO;Romania;;40;175670;;;2272;;361;Europe/Bucharest;2013-04-21;Romania;46.01535, 26.78802
682009;Chişineu-Criş;Chisineu-Cris;Chisinau-Cris,Chisineu Cris,Chişineu Criş,Chişinău-Criş;P;PPL;RO;Romania;;02;9459;;;8171;;94;Europe/Bucharest;2016-02-07;Romania;46.52509, 21.51844
682076;Chiojdu;Chiojdu;Chiojd,Chiojdu,Chiojdul;P;PPLA2;RO;Romania;;11;46180;;;3791;;598;Europe/Bucharest;2012-06-12;Romania;45.35, 26.2
682138;Chier;Chier;;P;PPL;RO;Romania;;02;12509;;;1130;;113;Europe/Bucharest;2013-04-21;Romania;46.34199, 21.82488
682560;Căteasca;Cateasca;Cateasca,Căteasca;P;PPLA2;RO;Romania;;03;15233;;;3713;;238;Europe/Bucharest;2012-06-12;Romania;44.76667, 25.08333
682712;Carastelec;Carastelec;Carastelec;P;PPLA2;RO;Romania;;31;140477;;;1133;;217;Europe/Bucharest;2012-06-12;Romania;47.3, 22.7
682750;Căpuşu Mare;Capusu Mare;Capusu Mare,Capusul-Mare,Căpuşu Mare,Căpuşul-Mare;P;PPLA2;RO;Romania;;13;56568;;;3645;;454;Europe/Bucharest;2012-06-12;Romania;46.78333, 23.3
683030;Călan;Calan;Calan,Calanul-Mare,Călan,Călanul-Mare;P;PPLA2;RO;Romania;;21;87424;;;12782;;245;Europe/Bucharest;2012-06-12;Romania;45.73333, 22.98333
683276;Bunești;Bunesti;Bunesti,Bunesti-Falticeni,Bunestii-Falticeni,Buneşti,Buneşti-Fălticeni,Buneştii-Fălticeni;P;PPLA2;RO;Romania;;34;147465;;;570;;303;Europe/Bucharest;2013-04-21;Romania;47.52501, 26.28826
683352;Târgu Bujor;Targu Bujor;;P;PPLA2;RO;Romania;;18;75472;;;4121;;137;Europe/Bucharest;2020-02-12;Romania;45.86667, 27.9
683459;Budeasa;Budeasa;Budeasa;P;PPLA2;RO;Romania;;03;14851;;;0;;509;Europe/Bucharest;2012-06-12;Romania;45.01667, 24.85
683518;Bucșoaia;Bucsoaia;Bucsoaia,Bucsoia,Bucşoaia,Bucşoia;P;PPL;RO;Romania;;34;148612;;;1513;;505;Europe/Bucharest;2013-04-21;Romania;47.53972, 25.81118
683725;Brebu Mânăstirei;Brebu Manastirei;Brebu,Brebu Manastirei,Brebu Minastirei,Brebu Mânăstirei,Brebu Mînăstirei,Brebu-Manastirei,Brebu-Monastire,Brebu-Mânăstirei,Brebul,Brebul-Manastirei,Brebul-Mânăstirei;P;PPL;RO;Romania;;30;132404;;;6576;;525;Europe/Bucharest;2023-12-04;Romania;45.18333, 25.76667
683749;Breaza de Sus;Breaza de Sus;Brazi de Sus,Breaza de Sus;P;PPLX;RO;Romania;;30;131103;;;10903;;571;Europe/Bucharest;2013-04-21;Romania;45.19879, 25.65578
683770;Rădulești;Radulesti;Brazii,Radulesti Filitis,Răduleşti Filitis;P;PPLA2;RO;Romania;;22;101243;;;1006;;80;Europe/Bucharest;2015-12-07;Romania;44.76667, 26.35
683908;Brăhășești;Brahasesti;;P;PPLA2;RO;Romania;;18;75766;;;2637;;177;Europe/Bucharest;2015-11-27;Romania;46.03333, 27.36667
683924;Brăduţ;Bradut;Bardocz,Bardócz,Bradut,Brăduţ;P;PPLA2;RO;Romania;;15;64041;;;4616;;513;Europe/Bucharest;2012-06-12;Romania;46.13333, 25.61667
684275;Boldur;Boldur;Boldor,Boldur;P;PPLA2;RO;Romania;;36;156106;;;2542;;108;Europe/Bucharest;2012-06-12;Romania;45.69417, 21.77667
684412;Bogdana;Bogdana;;P;PPLA2;RO;Romania;;38;162595;;;627;;204;Europe/Bucharest;2013-04-21;Romania;46.52668, 27.63278
684522;Boboiești;Boboiesti;;P;PPL;RO;Romania;;28;123521;;;1621;;667;Europe/Bucharest;2013-04-21;Romania;47.2537, 26.03749
684726;Bârzava;Barzava;Barzava,Bazava,Berzava,Berzova,Birzava,Bârzava,Bâzava,Bîrzava,Marosborsa;P;PPLA2;RO;Romania;;02;10104;;;2975;;209;Europe/Bucharest;2012-06-12;Romania;46.11667, 21.98333
684734;Bârza;Barza;Balsu,Barza,Birza,Bârza,Bîrza;P;PPLA2;RO;Romania;;29;125846;;;995;;119;Europe/Bucharest;2013-04-21;Romania;44.32811, 24.14188
684924;Bicaz;Bicaz;;P;PPLA2;RO;Romania;;28;120968;;;8340;;744;Europe/Bucharest;2012-06-12;Romania;46.91667, 26.06667
684995;Beriu;Beriu;Beriu;P;PPLA2;RO;Romania;;21;88261;;;3309;;260;Europe/Bucharest;2012-06-12;Romania;45.78333, 23.18333
685031;Bereşti-Bistriţa;Beresti-Bistrita;Beresti,Beresti-Bistrita,Berestii-Bistrita,Bereşti,Bereşti-Bistriţa,Bereştii-Bistriţa;P;PPLA2;RO;Romania;;04;21249;;;3377;;254;Europe/Bucharest;2012-06-12;Romania;46.71667, 26.83333
685205;Beclean;Beclean;;P;PPLA2;RO;Romania;;09;40544;;;1511;;426;Europe/Bucharest;2012-06-12;Romania;45.83119, 24.9218
685395;Barați;Barati;;P;PPL;RO;Romania;;04;20466;;;1503;;181;Europe/Bucharest;2013-04-21;Romania;46.57569, 26.87118
685659;Bălcăuţi;Balcauti;Balkoutz;P;PPLA2;RO;Romania;;34;146995;;;3384;;374;Europe/Bucharest;2012-06-12;Romania;47.89149, 26.07279
685731;Bălăceanu;Balaceanu;Balaceanu,Bălăceanu;P;PPLA2;RO;Romania;;11;44989;;;1773;;60;Europe/Bucharest;2012-06-12;Romania;45.26667, 27.15
685744;Băla;Bala;Bala,Băla;P;PPLA2;RO;Romania;;27;115600;;;889;;420;Europe/Bucharest;2012-06-12;Romania;46.71667, 24.5
685770;Băiţa;Baita;Baita,Băiţa;P;PPLA2;RO;Romania;;21;88092;;;4183;;280;Europe/Bucharest;2012-06-12;Romania;46.03333, 22.9
685929;Băcioiu;Bacioiu;Bacioiu,Baicioiul,Baicoi,Băcioiu,Băicioiul,Băicoi;P;PPL;RO;Romania;;04;21971;;;1838;;277;Europe/Bucharest;2013-04-21;Romania;46.31431, 27.15745
685979;Băbeni;Babeni;Babeni,Băbeni;P;PPLA2;RO;Romania;;31;140084;;;2011;;199;Europe/Bucharest;2012-06-12;Romania;47.3, 23.4
686028;Avrămeni;Avrameni;Avrameni,Avrămeni;P;PPLA2;RO;Romania;;07;36202;;;5490;;233;Europe/Bucharest;2012-06-12;Romania;48.01667, 26.95
686399;Amara;Amara;Amara;P;PPLA2;RO;Romania;;22;92836;;;7557;;28;Europe/Bucharest;2012-06-12;Romania;44.61667, 27.31667
686402;Alunu;Alunu;Alunu,Alunul;P;PPLA2;RO;Romania;;39;168229;;;4495;;321;Europe/Bucharest;2012-06-12;Romania;45.01667, 23.81667
686463;Almăj;Almaj;;P;PPLA2;RO;Romania;;17;70566;;;529;;189;Europe/Bucharest;2015-11-25;Romania;44.45, 23.71667
686636;Agăş;Agas;Agas,Agăş;P;PPLA2;RO;Romania;;04;21007;;;6619;;563;Europe/Bucharest;2012-06-12;Romania;46.48333, 26.21667
686649;Afumaţi;Afumati;;P;PPLA2;RO;Romania;;17;70520;;;3247;;52;Europe/Bucharest;2012-06-12;Romania;44.0, 23.46667
11048320;Sector 4;Sector 4;Sectorul 4;P;PPLX;RO;Romania;;10;179132;11055042;;287828;;79;Europe/Bucharest;2017-11-24;Romania;44.37571, 26.12085
662270;Zăuan;Zauan;Szilagyzovany,Szilágyzovány,Zauan,Zovany,Zovány,Zăuan;P;PPL;RO;Romania;;31;141722;;;1163;;201;Europe/Bucharest;2013-04-20;Romania;47.22495, 22.66328
662437;Vrâncioaia;Vrancioaia;Vrancioaia,Vrâncioaia;P;PPLA2;RO;Romania;;40;178750;;;3018;;488;Europe/Bucharest;2012-06-12;Romania;45.85, 26.73333
662518;Voineşti;Voinesti;Cirtibasul,Cîrtibaşul,Voinesti,Voinesti-Boeresti,Voinesti-Boieresti,Voinesti-Razesi,Voinestii Boeresti,Voinestii-Razesi,Voineşti,Voineşti-Boereşti,Voineşti-Boiereşti,Voineşti-Răzeşi,Voineştii Boereşti,Voineştii-Răzeşi;P;PPLA2;RO;Romania;;38;166869;;;3785;;214;Europe/Bucharest;2012-06-12;Romania;46.56667, 27.41667
662942;Viile;Viile;Ignatesti,Ignăteşti,Viile;P;PPL;RO;Romania;;18;76255;;;1731;;24;Europe/Bucharest;2013-04-20;Romania;45.80691, 27.94748
662956;Vieru;Vieru;Vieru,Vierul;P;PPL;RO;Romania;;42;104715;;;1019;;30;Europe/Bucharest;2013-04-20;Romania;43.88787, 25.80974
663191;Văratec;Varatec;;P;PPL;RO;Romania;;34;146370;;;1428;;322;Europe/Bucharest;2013-04-20;Romania;47.63988, 26.40312
663303;Valea Vișeului;Valea Viseului;Valea Visaului,Valea Viseului,Valea Vişeului,Valea Vişăului;P;PPL;RO;Romania;;25;107270;;;1754;;359;Europe/Bucharest;2013-04-20;Romania;47.91203, 24.15842
663669;Valea Lungă-Cricov;Valea Lunga-Cricov;Valea Lunga-Cricov,Valea Lunga-Cricovu,Valea Lungă-Cricov;P;PPLA2;RO;Romania;;16;69063;;;348;;321;Europe/Bucharest;2013-04-20;Romania;45.06528, 25.58793
663986;Vadu Săpat;Vadu Sapat;Vadu Sapat,Vadu Săpat,Vadul Sapat;P;PPLA2;RO;Romania;;30;136269;;;932;;169;Europe/Bucharest;2013-04-20;Romania;45.03973, 26.387
663993;Vădurele;Vadurele;;P;PPL;RO;Romania;;28;124938;;;1061;;361;Europe/Bucharest;2013-04-20;Romania;46.93319, 26.25074
664069;Urzicuţa;Urzicuta;Urzicuta,Urzicuţa;P;PPLA2;RO;Romania;;17;74554;;;3112;;54;Europe/Bucharest;2017-07-14;Romania;44.01667, 23.55
664287;Ulmu;Ulmu;Ulmu,Ulmul,Ulmy;P;PPLA2;RO;Romania;;41;94606;;;1927;;21;Europe/Bucharest;2012-06-12;Romania;44.26667, 26.91667
664443;Turluianu;Turluianu;;P;PPL;RO;Romania;;04;21338;;;1145;;303;Europe/Bucharest;2013-04-21;Romania;46.45298, 26.64607
664562;Tudor Vladimirescu;Tudor Vladimirescu;;P;PPL;RO;Romania;;07;36131;;;1369;;136;Europe/Bucharest;2013-04-21;Romania;47.68635, 27.17211
664957;Târnova;Tarnova;Spineni,Tarnova,Tirnova,Tornova,Târnova,Tîrnova;P;PPLA2;RO;Romania;;02;12509;;;6146;;124;Europe/Bucharest;2023-03-21;Romania;46.31667, 21.8
665104;Tileagd;Tileagd;Telegd,Tileagd;P;PPLA2;RO;Romania;;05;31716;;;6994;;172;Europe/Bucharest;2012-06-12;Romania;47.06667, 22.2
665199;Tia Mare;Tia Mare;Tia Mare,Tia-Mar;P;PPLA2;RO;Romania;;29;129460;;;4853;;46;Europe/Bucharest;2012-06-12;Romania;43.86667, 24.63333
665447;Tătărăștii de Jos;Tatarastii de Jos;Tatarasti-de-Jos,Tatarastii de Jos,Tatarestii de Jos,Tătăreştii de Jos,Tătărăşti-de-Jos,Tătărăştii de Jos;P;PPLA2;RO;Romania;;35;154585;;;2034;;122;Europe/Bucharest;2013-04-21;Romania;44.37501, 25.17721
665557;Tamași;Tamasi;;P;PPL;RO;Romania;;43;102160;;;1390;;100;Europe/Bucharest;2013-04-21;Romania;44.58438, 26.00724
665584;Tălpigi;Talpigi;Talpiga,Talpigi,Tălpiga,Tălpigi;P;PPL;RO;Romania;;18;76406;;;1882;;48;Europe/Bucharest;2013-04-21;Romania;46.00796, 27.47247
665663;Sutești;Sutesti;Pietroasa,Sutesti,Suteşti;P;PPLA2;RO;Romania;;39;173597;;;837;;170;Europe/Bucharest;2019-07-11;Romania;44.66851, 24.21476
665933;Stroiești;Stroiesti;;P;PPLA2;RO;Romania;;34;150310;;;2414;;353;Europe/Bucharest;2016-01-02;Romania;47.61667, 26.13333
665985;Strejnicu;Strejnicu;Strejnic,Strejnicu,Strejnicul;P;PPL;RO;Romania;;30;130892;;;4960;;177;Europe/Bucharest;2013-04-21;Romania;44.91676, 25.95109
666037;Stolniceni-Prăjescu;Stolniceni-Prajescu;;P;PPLA2;RO;Romania;;23;99165;;;5625;;239;Europe/Bucharest;2012-06-12;Romania;47.19858, 26.7481
666083;Ştiuca;Stiuca;Csukas,Csukás,Ebendorf,Stiuca,Styuka,Ştiuca;P;PPLA2;RO;Romania;;36;158804;;;1821;;183;Europe/Bucharest;2012-06-12;Romania;45.57139, 21.97667
666214;Ştefan Vodă;Stefan Voda;Falcoianu,Fălcoianu,General Falcoianu,General Fălcoianu,Stefan Voda,Ştefan Vodă;P;PPLA2;RO;Romania;;41;94580;;;2467;;36;Europe/Bucharest;2012-06-12;Romania;44.31667, 27.31667
666435;Sopot;Sopot;;P;PPLA2;RO;Romania;;17;74242;;;472;;191;Europe/Bucharest;2015-11-27;Romania;44.41667, 23.5
666500;Soleşti;Solesti;Solesti,Soleşti;P;PPLA2;RO;Romania;;38;165899;;;3862;;108;Europe/Bucharest;2012-06-12;Romania;46.76667, 27.78333
666528;Şoimi;Soimi;Soimi,Şoimi;P;PPLA2;RO;Romania;;05;31422;;;2951;;149;Europe/Bucharest;2012-06-12;Romania;46.68333, 22.11667
666559;Sohodol;Sohodol;;P;PPL;RO;Romania;;09;40633;;;1825;;752;Europe/Bucharest;2013-04-21;Romania;45.52829, 25.40244
666698;Slobozia;Slobozia;;P;PPL;RO;Romania;;23;100219;;;1376;;250;Europe/Bucharest;2013-04-21;Romania;47.05758, 27.41446
667034;Sângeorgiu de Mureş;Sangeorgiu de Mures;Marosszentgyoergy,Marosszentgyörgy,Sangeorg-de Mures,Sangeorgiul de Mures,Sângeorg-de Mureş,Sângeorgiul de Mureş;P;PPLA2;RO;Romania;;27;114417;;;7776;;315;Europe/Bucharest;2014-06-04;Romania;46.5696, 24.59453
667078;Șinca Nouă;Sinca Noua;Ujsinka,Újsinka;P;PPLA2;RO;Romania;;09;42449;;;1466;;539;Europe/Bucharest;2014-06-04;Romania;45.69457, 25.24348
667118;Şimian;Simian;Simian,Şimian;P;PPLA2;RO;Romania;;05;31333;;;3977;;121;Europe/Bucharest;2012-06-12;Romania;47.48333, 22.1
667265;Şibot;Sibot;Sfoot,Sibot,Şfoot,Şibot;P;PPLA2;RO;Romania;;01;7810;;;2427;;205;Europe/Bucharest;2012-06-12;Romania;45.95, 23.33333
667487;Seciu;Seciu;;P;PPL;RO;Romania;;30;131069;;;1130;;363;Europe/Bucharest;2013-04-21;Romania;45.03275, 26.06474
667627;Schiulești;Schiulesti;;P;PPL;RO;Romania;;30;133795;;;1294;;621;Europe/Bucharest;2013-04-21;Romania;45.28471, 25.95403
667757;Săveni;Saveni;Saveni,Savenii,Săveni;P;PPLA2;RO;Romania;;07;36060;;;8126;;83;Europe/Bucharest;2012-06-12;Romania;47.95, 26.86667
667818;Satu Nou;Satu Nou;Satu Nou,Satul Nou;P;PPL;RO;Romania;;38;167302;;;1978;;109;Europe/Bucharest;2013-04-21;Romania;46.69608, 27.74876
667945;Sărulești-Gară;Sarulesti-Gara;Gara Sarulesti,Gara Săruleşti,Sarulesti,Sarulesti-Gara,Săruleşti,Săruleşti-Gară;P;PPL;RO;Romania;;41;104886;;;1797;;58;Europe/Bucharest;2013-04-21;Romania;44.44444, 26.6578
667950;Săruleşti;Sarulesti;;P;PPLA2;RO;Romania;;41;104886;;;3134;;35;Europe/Bucharest;2012-06-12;Romania;44.41667, 26.65
668257;Săhăteni;Sahateni;Sahateni,Sahateni-de-Jos,Sahatenii de Jos,Satucul,Satueul,Săhăteni,Săhăteni-de-Jos,Săhătenii de Jos;P;PPLA2;RO;Romania;;11;49153;;;3333;;124;Europe/Bucharest;2012-06-12;Romania;45.03333, 26.51667
